href,intro,title,date 
http://www.livemint.com/Leisure/YuwrGySpWqY8lwy1eIWdqN/Suketu-Talekar-Master-brewer.html,Why the co-founder of the hugely successful Doolally craft beers thinks the Indian craft-beer industry will be twice the size of the wine industry in five years,Suketu Talekar: Master brewer,"Fri, Nov 11 2016. 12 51 PM"
http://www.livemint.com/Companies/aNlSyx6u7kkwMjESbc2CqN/BBC-has-an-amazing-growth-area-in-India-Tim-Davie.html,BBC Worldwide chief executive Tim Davie on the potential of the Indian market and the firm’s joint venture with Sony Pictures Network to launch a new infotainment channel,BBC has an amazing growth area in India: Tim Davie,"Fri, Nov 11 2016. 12 40 AM"
http://www.livemint.com/Companies/kw8JHhSWz3rFYoh9HydzjO/RBL-Bank-in-talks-to-hire-Citi-executive.html,"If hired, Citi executive Vincent Valladares would replace Sandeep Thapliyal, who left RBL Bank and joined Avendus Finance ",RBL Bank in talks to hire Citi executive,"Fri, Nov 11 2016. 12 35 AM"
http://www.livemint.com/Companies/oQZzLk3MfdxNik2CRdYXGM/TCS-appoints-Ishaat-Hussain-as-chairman-in-place-of-Cyrus-Mi.html,"Tata Sons, which has a 73.26% in TCS, has nominated Ishaat Hussain, a long-time Tata group veteran, as the interim chairman of TCS with immediate effect","Tata Sons seeks Cyrus Mistry’s removal from TCS, IHCL boards","Thu, Nov 10 2016. 08 42 AM"
http://www.livemint.com/Companies/cZbMFc1JIgQMbzGMElpXhP/We-saw-this-as-a-great-opportunity-to-create-microentrepren.html,"More than 5,000 home chefs have signed up for Mohamed Ismail Jamal’s watscooking.com",We saw this as a great opportunity to create micro-entrepreneurs: Watscooking founder,"Wed, Nov 09 2016. 02 55 AM"
http://www.livemint.com/Companies/MInGI0CdHZcU0HAZTS9aXM/Kelly-Clark-named-global-CEO-of-GroupM.html,"Kelly Clark was CEO of GroupM in North America from 2012 to 2015, before which he was the worldwide CEO of Maxus from 2008 to 2012 
",Kelly Clark named global CEO of GroupM,"Fri, Sep 23 2016. 06 23 PM"
http://www.livemint.com/Companies/IXxcfvrhLiP1m8I4ZdnCqN/Patanjalis-Acharya-Balkrishna-enters-Forbes-rich-list-Flip.html,"Acharya Balkrishna, who holds 97% stake in Patanjali Ayurved, made his debut on the annual Forbes list of India’s 100 Richest People at 48th position
",Patanjali’s Acharya Balkrishna enters Forbes rich list; Flipkart’s Bansals out,"Thu, Sep 22 2016. 05 10 PM"
http://www.livemint.com/Companies/M0JabcLR9uZt2Hn0XcNXmM/Mukesh-Ambani-Indias-richest-person-for-ninth-year-in-a-row.html,"Mukesh Ambani named India’s richest with a sharp increase in net worth to $22.7 billion; Sun Pharma’s Dilip Shanghvi ranked a distant second with a wealth of $16.9 billion
",Mukesh Ambani India’s richest person for ninth year in a row: Forbes,"Thu, Sep 22 2016. 01 59 PM"
http://www.livemint.com/Home-Page/IlgktXKiCdh1rmM9FsdEyI/Mark-Zuckerberg-wife-Priscilla-Chan-pledge-3-billion-to-fi.html,"Mark Zuckerberg and Priscilla Chan’s initiative  will use the funds over the next decade to  push medical research
","Mark Zuckerberg, wife Priscilla Chan pledge $3 billion to fight diseases","Thu, Sep 22 2016. 11 23 AM"
http://www.livemint.com/Companies/8M3fMPSIYFTyssFN1V1LkI/Raju-Narisetti-appointed-CEO-of-Gizmodo-Media-Group.html,"Raju Narisetti will be responsible for managing all business and editorial operations of Gizmodo Media Group, which was earlier known as Gawker Media 
",Raju Narisetti appointed CEO of Gizmodo Media Group,"Thu, Sep 22 2016. 11 14 AM"
http://www.livemint.com/Consumer/4gAK4s15kRYZ9khXv0f2cN/Brands-need-to-be-agile-on-digital-media-Pratik-Gupta.html,"It is high time that brands look at digital strategies instead of equating social with digital, says Pratik Gupta, founder of digital advertising agency Foxymoron
",Brands need to be agile on digital media: Pratik Gupta,"Thu, Sep 22 2016. 01 03 AM"
http://www.livemint.com/Politics/kvUHrwMJ0htDvqDF4AbpdO/Billionaire-George-Soros-to-invest-500-million-to-help-refu.html,"George Soros, who chairs the Open Society Institute, made the announcement following the first UN summit on migrants and refugees
","Billionaire George Soros to invest $500 million to help refugees, migrants","Tue, Sep 20 2016. 10 00 PM"
http://www.livemint.com/Companies/qbjrKDx4AbP7Qbl7DkpruJ/Jet-Airways-elevates-Jayaraj-Shanmugam-as-chief-commercial-o.html,"Jayaraj Shanmugam will be based in Mumbai and report to the Jet Airways CEO
",Jet Airways elevates Jayaraj Shanmugam as chief commercial officer ,"Tue, Sep 20 2016. 04 56 PM"
http://www.livemint.com/Companies/woGw5FGjDjQubIV5AEkyaP/Energy-efficiency-is-driving-the-lighting-market-Philipss.html,"Philips Lighting India MD Harshavardhan Chitale on the lighting industry’s changing dynamics
",Energy efficiency is driving the lighting market: Philips’s Harshavardhan Chitale,"Tue, Sep 20 2016. 12 23 AM"
http://www.livemint.com/Companies/wB6pCr2ZfLFF3AVEzPnTGI/How-women-won-a-leading-role-in-Chinas-venture-capital-indu.html,"About 17% of investing partners in China are female and 80% have at least one woman
",How women won a leading role in China’s venture capital industry,"Tue, Sep 20 2016. 01 00 PM"
http://www.livemint.com/Opinion/KJ9e9jv4kHSi6btxO5EULK/Shippers-turn-cautious-as-end-of-port-rate-regulator-TAMP-ne.html,Govt has decided to scrap Tariff Authority for Major Ports when it goes for an overhaul of the institutional structure of 11 ports by converting them to authorities from trustee set-up ,Shippers turn cautious as end of port rate regulator TAMP nears,"Fri, Oct 21 2016. 12 33 AM"
http://www.livemint.com/Money/r4RT4W6E9l0bysXUDxNUgL/Crisil-too-expensive-for-comfort.html,"The stock has largely outperformed the broader market, but with a price-to-earnings multiple of over 40, hopes of a boost to its business are well discounted
",Crisil: too expensive for comfort,"Thu, Jul 21 2016. 01 09 AM"
http://www.livemint.com/Money/NnFWaoNCbXOhaAqhxArq4I/Is-the-leap-of-faith-in-LT-justified.html,"Investors seem to be buying into L&T management vision that cash flows from better operations and exit from non-core businesses should reduce working capital 
",Is the leap of faith in L&T justified?,"Mon, Jul 18 2016. 12 17 AM"
http://www.livemint.com/Companies/PZKcEevk2ImrhgBjfISsJO/Softbanks-Brexit-discount-makes-ARM-a-compelling-buy.html,"For SoftBank, ARM looks like a smart investment that the pound’s decline made smarter",Softbank’s Brexit discount makes ARM a compelling buy ,"Mon, Jul 18 2016. 04 28 PM"
http://www.livemint.com/Money/5N7VkVOYbO02S9pQ4wrv6O/In-utilities-PSUs-beat-private-firms-on-consistency-in-retu.html,"The average RoE of five PSUs was 11% in the past fiscal, while those of nine private sector firms stood at 4%, data show
","In utilities, PSUs beat private firms on consistency in return on equity","Mon, Jul 18 2016. 12 17 AM"
http://www.livemint.com/Money/BYyVceR6MiTJTGQ0FWjPEK/Reliance-Industries-Relying-on-refining-margins.html,"Most analysts had estimated its gross refining margins to be $9.5-10 per barrel; on the contrary, RIL’s margins in the June quarter came in at $11.5 per barrel
",Reliance Industries: Relying on refining margins,"Sat, Jul 16 2016. 12 57 AM"
http://www.livemint.com/Industry/7fpqAbu803LF6pxZmIOLIL/Indias-software-firms-need-more-artificial-intelligence.html,"The picture TCS and Infosys are displaying now is more about how their own industry is at risk of being overrun by robots
",India’s software firms need more artificial intelligence,"Fri, Jul 15 2016. 03 45 PM"
http://www.livemint.com/Money/JdsOi2pXYKNjGVP8vvJUFP/Unintended-consequence-govts-second-dividend-tax-spurs-buy.html,"Along with three large share buybacks by government-owned companies, Indian companies have announced buybacks worth over ,2,1000 crore so far this year",Govt’s second dividend tax spurs buybacks,"Mon, Jul 11 2016. 01 58 AM"
http://www.livemint.com/Money/fUI1A2zOkLMpH6n5fdYcBI/Tata-Steel-UK-the-saga-continues.html,"Tata Steel’s planned exit from the UK has moved from clarity to confusion
","Tata Steel UK: going, going...still going ","Sun, Jul 10 2016. 08 03 PM"
http://www.livemint.com/Money/HGhk3TE7Fduo79OUb7AHcO/Percentage-of-debt-in-highly-leveraged-firms-lowest-in-a-dec.html,"At a time of economic slowdown and rising NPAs, Indian companies managed to reduce their debts in the year ended 31 March
",Percentage of debt in highly leveraged firms lowest in a decade,"Mon, Jul 11 2016. 02 05 AM"
http://www.livemint.com/Companies/5SDFri5R41EuvC38ooW7CI/TCS-Q2-profit-rises-8-to-Rs6586-crore.html,"TCS second-quarter revenue declined 0.1% to Rs29,284 crore from the preceding three months; quarterly profit rose 4.7% sequentially to $984 million",TCS worries analysts with Q2 revenue miss,"Thu, Oct 13 2016. 05 15 PM"
http://www.livemint.com/Industry/eiNJYwgoHevhzBh8bFokLL/Bankruptcy-code-aimed-at-creating-fear-in-promoters-minds.html,"The regulation would ensure that potential defaults are reduced and resources are better managed, says Sahoo",Bankruptcy code aimed at creating fear in promoters’ minds: M.S. Sahoo,"Wed, Nov 02 2016. 12 40 AM"
http://www.livemint.com/Industry/CE72nrsN5fIpraQCelYIjP/Sebi-grants-inprinciple-approval-to-BSE-for-global-exchange.html,BSE plans to operationalize the international exchange by early next year,Sebi grants in-principle approval to BSE for global exchange at GIFT city,"Tue, Nov 01 2016. 10 19 PM"
http://www.livemint.com/Industry/mkwFlAqPUx6GdzZblCJXjO/Standard-Chartered-profit-misses-estimates-on-revenue-drop.html,"Standard Chartered Plc reported third-quarter profit  of $458 million , missing  the $520 million average estimate of six analysts ",Standard Chartered profit misses estimates on revenue drop,"Tue, Nov 01 2016. 08 29 PM"
http://www.livemint.com/Industry/qcvPRkulZEjqwA6XlaTUZJ/Sebi-enhances-disclosure-rules-for-credit-rating-agencies.html,Credit rating agencies  will be required to publicly provide more details of the criteria and process behind rating changes and review each criteria periodically,Sebi enhances disclosure rules for credit rating agencies,"Tue, Nov 01 2016. 07 48 PM"
http://www.livemint.com/Politics/8Z9DaE45khGcltgFjUQ9VI/Three-foreign-banks-to-open-in-Iran-says-central-bank-offic.html,"Oman’s Bank Muscat, Woori Bank of South Korea and India’s UCO Bank are establishing a presence in Tehran, central bank vice governor Peyman Ghorbani said",Uco Bank among 3 foreign banks planning to open in Iran,"Tue, Nov 01 2016. 07 36 PM"
http://www.livemint.com/Industry/y6qwWC1E0EtlZoJiNZZXGN/Alibabas-finance-arm-Ant-to-expand-in-Asia-first.html,Ant Financial Services Group will offer insurance and investment management products outside of China,Alibaba’s finance arm Ant to expand in Asia first,"Tue, Nov 01 2016. 07 39 PM"
http://www.livemint.com/Industry/IZ8Mu6uIgZao3IcAHnqjtK/Digital-economy-tops-customers-satisfaction-says-new-surve.html,"Banks that have managed the transition to digital interfaces and e-commerce portals have the highest rated consumer experience, says a new survey","Digital economy tops customers’ satisfaction, says new survey","Tue, Nov 01 2016. 10 37 AM"
http://www.livemint.com/Companies/yUzo5TaVp0bnUK86wOoVcM/State-Bank-of-Hyderabad-posts-net-loss-of-Rs-77664-crore-in.html,"State Bank of Hyderabad’s provisions and contingencies surged 755% to Rs2,074 crore in the September quarter",State Bank of Hyderabad posts net loss of Rs777 crore in Q2,"Mon, Oct 31 2016. 07 56 PM"
http://www.livemint.com/Industry/MPwzXy4iaF52rbuXkAOkWI/Citigroup-says-US-regulator-is-investigating-interestrate-s.html,Citibank’s collaboration with the CFTC  is the latest probe into allegations that Wall Street’s biggest dealers colluded to rig benchmarks and other prices,Citigroup says US regulator is investigating interest-rate swap business,"Mon, Oct 31 2016. 09 38 PM"
http://www.livemint.com/Companies/YTj9fCD4wnwy53GPsHVz9I/Khaitan-Electricals-lenders-go-for-debt-restructuring.html,Khaitan had approached the Board for Industrial and Financial Reconstruction  in July for declaring it a sick company after its accumulated exceeded its net worth,Khaitan Electricals’ lenders go for debt restructuring,"Mon, Oct 31 2016. 09 02 PM"
http://www.livemint.com/Money/b55riAmMFlCyZWe1Av5SFL/September-quarter-refining-firms-earnings-to-decline-seque.html,"Even though refining margins have risen a bit, lack of substantial inventory gains will mean that reported GRMs of Indian refining firms are likely to be sequentially lower",September quarter: refining firms’ earnings to decline sequentially,"Fri, Oct 14 2016. 12 07 AM"
http://www.livemint.com/Industry/LHpDOomcR6jozrtvXizAJL/OMCs-are-buying-biodiesel-to-blend-with-regular-diesel.html,"Indian Oil, Bharat Petroleum and Hindustan Petroleum plan to buy a total of 20 million litres of biodiesel from local manufacturers",OMCs are buying biodiesel to blend with regular diesel ,"Fri, Oct 14 2016. 12 32 AM"
http://www.livemint.com/Money/HxLVez51MUdMVmydY2aosN/RBIs-forex-forward-position-at-12year-low.html,"While this does not indicate the central bank’s propensity or willingness to intervene in the market, the unwinding of RBI’s forward position has brought down premiums",RBI’s forex forward position at 12-year low,"Fri, Oct 14 2016. 12 07 AM"
http://www.livemint.com/Companies/EglgHzajhyz0SD8FdF6JEM/GE-buys-cloudbased-software-firm-ServiceMax-for-915-millio.html,GE says the acquisition is part of GE Digital’s strategy to advance its “Industrial Internet” vision,GE buys cloud-based software firm ServiceMax for $915 million,"Tue, Nov 15 2016. 12 16 AM"
http://www.livemint.com/Companies/aXuu3v9EGvcDz4Laqf2mGI/Infosys-invests-undisclosed-amount-in-USbased-startup-Tida.html,TidalScale is Infosys’s 10th investment in a start-up from its $500 million innovation fund,Infosys invests undisclosed amount in US-based start-up TidalScale,"Fri, Nov 11 2016. 05 48 PM"
http://www.livemint.com/Home-Page/GJWLb1CyeVMiP87J6UgvwK/Mark-Zuckerberg-among-Facebook-users-declared-dead.html,"Facebook accidentally declared Mark Zuckerberg, around 2 mn users dead as a message meant for memorialised profiles was mistakenly posted to other accounts",Mark Zuckerberg among Facebook users declared ‘dead’,"Sat, Nov 12 2016. 09 45 AM"
http://www.livemint.com/Industry/oGc5GhnVJ8OrKsraf8lR9L/Facebooks-Mark-Zuckerberg-says-fake-news-didnt-drive-US-el.html,"Mark Zuckerberg is facing criticism following Donald Trump’s victory, with people arguing that Facebook allowed false information to run rampant ",Facebook’s Mark Zuckerberg says fake news didn’t drive US election,"Fri, Nov 11 2016. 10 28 AM"
http://www.livemint.com/Consumer/YOGFH1gsIlhaDNxYl1lxvO/Facebook-Twitter-contend-with-their-role-in-Donald-Trumps.html,Facebook says it was just one of many ways people received their information – and was one of the many ways people connected with their leaders,"Facebook, Twitter will have to contend with their role in Donald Trump’s victory","Thu, Nov 10 2016. 04 38 PM"
http://www.livemint.com/Industry/ars4XJk85lpsQJKlg4lf1K/IT-pharma-sectors-brace-for-US-poll-aftermath.html,US election results could have implications for India IT and pharma firms that derive sizeable revenue from the country,"IT, pharma sectors brace for US poll aftermath","Wed, Nov 09 2016. 01 41 AM"
http://www.livemint.com/Companies/YS4KwEhkME6IvzhuFTl7pL/SC-asks-Supertech-to-deposit-Rs10-crore-to-refund-buyers-in.html,The amount could be used at a later stage to pay home buyers in Supertech’s Emerald project in Noida,SC asks Supertech to deposit Rs10 crore to refund buyers in Noida project,"Tue, Nov 08 2016. 01 58 PM"
http://www.livemint.com/Companies/ACgUOUMJrHeniIylQiorrM/Boards-of-listed-Tata-firms-could-become-dysfunctional-IiAS.html,"A divided board will have wider ramifications for Tata group firms,  says IiAS, a proxy advisory firm, in a report titled ‘Tata Group: Game of Thrones’",Boards of listed Tata firms could become dysfunctional: IiAS,"Tue, Nov 08 2016. 12 30 PM"
http://www.livemint.com/Companies/UgUhTXwedPBnKgK0sgqIiO/Dabur-goes-back-to-basics-to-take-on-Patanjali.html,"Feeling the heat from Baba Ramdev’s Patanjali Ayurved, Dabur returns to its roots: Ayurveda ",Dabur goes back to basics to take on Patanjali,"Sun, Oct 23 2016. 11 42 PM"
http://www.livemint.com/Companies/MXCwoPJyc24mnvSzM4QABO/KPMG-PwC-India-units-see-changes-at-the-helm.html,"KPMG India announced on Sunday that its chief executive officer Richard Rekhy has decided to retire from the firm, two days after PwC India named its next chairman","KPMG, PwC India units see changes at the helm","Mon, Nov 07 2016. 12 54 AM"
http://www.livemint.com/Companies/kkoXoQArlR1t5YEnYGPs4O/Tata-Motors-says-it-didnt-receive-any-letter-from-FIIs.html,The Economic Times reported that a group of FIIs had written to the Tata Motors board about the possibility of Tata Sons being given preferential access to strategic information,Tata Motors says it didn’t receive any letter from FIIs,"Tue, Nov 08 2016. 12 05 PM"
http://www.livemint.com/Opinion/BAKow8rJYIJnq1CFDiVGnN/Alang-swept-by-winds-of-change.html,"About 25 ship-recycling facilities have approached IRClass for different services which include compliance audit against the Hong Kong convention, EU compliance audit and ISO certifications",Alang swept by winds of change,"Fri, Oct 14 2016. 12 14 AM"
http://www.livemint.com/Industry/BKbu4CYAdchvzFvMGnCbsL/Samsung-Galaxy-Note-7-recall-to-cost-at-least-53-billion.html,Samsung says that the discontinuation of the Galaxy Note 7 would cost the company about $3 billion during the current and next quarters,Samsung Galaxy Note 7 recall to cost at least $5.3 billion,"Fri, Oct 14 2016. 08 29 AM"
http://www.livemint.com/Consumer/NQ93qdO2G982RiHYMlsQGL/Samsung-US-agree-to-expanded-recall-of-19-million-Galaxy-N.html,Samsung says all owners of  Galaxy Note 7 will be able to exchange their devices for another smartphone or receive a refund under the plan approved by the CPSC,"Samsung, US agree to expanded recall of 1.9 million Galaxy Note 7s","Thu, Oct 13 2016. 02 56 PM"
http://www.livemint.com/Companies/hesaBaeP0eIEHrwSnqJO5K/Five-things-to-watch-in-TCSs-Q2-earnings.html,TC is likely to report weak numbers in the second quarter and risks growing at a slower clip this year than last year,TCS Q2 earnings: Five things to watch for today,"Wed, Oct 12 2016. 01 16 AM"
http://www.livemint.com/Companies/DTBj2mQdxtfPBdfdtZxNtI/Dell-Technologies-bets-big-on-digital-transformation.html,"Alok Ohrie, president and MD, India Commercial of Dell EMC, says the firm is ‘uniquely positioned’ to provide customers with solutions that will secure their digital future",Dell Technologies bets big on digital transformation,"Thu, Oct 13 2016. 02 08 AM"
http://www.livemint.com/Industry/lcjE5gT2NGYMe1sZIqq6DP/Global-PC-shipments-continue-to-fall-with-57-decline-in-Q3.html,"Lenovo maintains lead with shipments of 14.4 million units and market share of 20.9%, followed closely by HP, which shipped 14.1 million units with a market share of 20.4%",Global PC shipments continue to fall with 5.7% decline in Q3: Gartner,"Thu, Oct 13 2016. 02 38 AM"
http://www.livemint.com/Industry/jZ5kmIbwrRlFJS4TIgv8dN/Alibabas-new-payment-system-VR-Pay-lets-virtual-reality-sho.html,"VR Pay, the new payment system, is part of Alibaba’s efforts to capitalise on the latest technology in online shopping",Alibaba’s new payment system VR Pay lets virtual reality shoppers pay by nodding,"Wed, Oct 12 2016. 07 48 PM"
http://www.livemint.com/Industry/7JPIT2pGhqbpqwgCE1W5OK/Facebook-continues-fight-over-US-taxes-after-Ireland-move.html,"Facebook assigned a base value to the transferred assets in 2010 of $5.8 billion, not including intellectual property, while the IRS estimate is closer to $13.9 billion",Facebook continues fight over US taxes after Ireland move,"Wed, Oct 12 2016. 10 33 AM"
http://www.livemint.com/Industry/7fpqAbu803LF6pxZmIOLIL/Indias-software-firms-need-more-artificial-intelligence.html,"The picture TCS and Infosys are displaying now is more about how their own industry is at risk of being overrun by robots
",India’s software firms need more artificial intelligence,"Fri, Jul 15 2016. 03 45 PM"
http://www.livemint.com/Opinion/DnfWP2niBegPzUeZuhWfuO/Stagnant-manufacturing.html,"The dismantling of the licence raj was supposed to unleash the industrial sector, but if anything, it has fallen just a bit
",Stagnant manufacturing,"Tue, Jul 12 2016. 11 40 PM"
http://www.livemint.com/Money/JdsOi2pXYKNjGVP8vvJUFP/Unintended-consequence-govts-second-dividend-tax-spurs-buy.html,"Along with three large share buybacks by government-owned companies, Indian companies have announced buybacks worth over ,2,1000 crore so far this year",Govt’s second dividend tax spurs buybacks,"Mon, Jul 11 2016. 01 58 AM"
http://www.livemint.com/Money/fUI1A2zOkLMpH6n5fdYcBI/Tata-Steel-UK-the-saga-continues.html,"Tata Steel’s planned exit from the UK has moved from clarity to confusion
","Tata Steel UK: going, going...still going ","Sun, Jul 10 2016. 08 03 PM"
http://www.livemint.com/Opinion/zCY6DgwObFY1w2kD3dcFAM/Banks-are-stressed-What-do-we-do.html,"There cannot be a turnaround in India’s banking sector till such time the govt accepts that capital infusion is just one tool and it needs to do more for banks’ revival
",Banks are stressed: What do we do?,"Mon, Jul 11 2016. 03 56 AM"
http://www.livemint.com/Money/HGhk3TE7Fduo79OUb7AHcO/Percentage-of-debt-in-highly-leveraged-firms-lowest-in-a-dec.html,"At a time of economic slowdown and rising NPAs, Indian companies managed to reduce their debts in the year ended 31 March
",Percentage of debt in highly leveraged firms lowest in a decade,"Mon, Jul 11 2016. 02 05 AM"
http://www.livemint.com/Opinion/2bnVXU9xqdpqjGCse4OYmL/Making-sense-of-stevedoring-policy.html,"The shipping ministry has asked each port to fix a cargo-wise royalty on a per-tonne basis to be charged from stevedores and shore-handling agents
",Making sense of stevedoring policy,"Fri, Jul 08 2016. 12 33 AM"
http://www.livemint.com/Opinion/mjzfbOmd7uFCyJUWDRx5fO/Recognizing-urban-India.html,"The country is more urban than we think. Policymakers are finally coming round to accepting this reality
",Recognizing urban India,"Wed, Jul 06 2016. 12 27 AM"
http://www.livemint.com/Money/8cpALwrGVue1Pp6uF2C4dN/Truck-sales-hit-a-roadblock-a-temporary-blip.html,"Post-monsoon trends in sales and freight rates would be key to chart out the earnings trajectory for truck makers such as Ashok Leyland, Tata Motors
",Truck sales hit a roadblock; a temporary blip?,"Sun, Jul 03 2016. 11 50 PM"
http://www.livemint.com/Opinion/ezpRzrQQE8eP0rArN6EQRN/India-shouldnt-look-upon-the-RBI-as-a-piggy-bank.html,"To use the RBI’s funds instead of finding money from the general budget would reverse years of institutional evolution at the central bank
",India shouldn’t look upon the RBI as a piggy bank,"Mon, Jul 04 2016. 10 32 AM"
http://www.livemint.com/Industry/LgiU7oZ55AS1cl2UwIvTCN/Paytm-mobile-interface-to-be-available-in-10-Indian-language.html,"The Paytm interface will go live on the mobile application and webpage by Wednesday or Thursday, according to a company spokesperson  ",Paytm mobile interface to be available in 10 Indian languages ,"Tue, Nov 15 2016. 08 37 AM"
http://www.livemint.com/Politics/kcDSOV9ds7ZXw1ZwoKNGiP/Three-charts-that-show-why-demonetization-is-painful.html,The importance of cash in India can be seen from the fact that the country has a much higher cash-to-gross domestic product (GDP) ratio than most major economies,Three charts that show why demonetization is painful,"Tue, Nov 15 2016. 05 47 AM"
http://www.livemint.com/Companies/0SArJpfqkiCBj82GYYIncL/Axis-Bank-in-talks-to-sell-Mswipe-stake.html,Axis Bank may sell its 8% stake in mobile payments firm Mswipe for around $20 million in a deal that is likely to value that firm at $200-250 million,Axis Bank in talks to sell Mswipe stake,"Tue, Nov 15 2016. 12 47 AM"
http://www.livemint.com/Industry/fORprymIQSuPf1nNzGyAbL/Bad-loans-continue-to-pile-up-at-banks-in-Q2.html,"The aggregate gross NPAs of 37 listed banks that have reported September quarter earnings so far are at Rs6.49 trillion, a 97% increase from Rs3.29 trillion a year ago",Bad loans continue to pile up at banks in Q2,"Tue, Nov 15 2016. 01 32 AM"
http://www.livemint.com/Money/hNBrjChUVM5pMu06LUKsRM/Note-ban-Charges-on-ATM-transactions-waived-till-30-Decembe.html,"The waiver will be applicable on transactions done by a customer through his own bank ATM as well those of other banks, RBI said",ATM charges waived on all transactions till 30 December: RBI,"Mon, Nov 14 2016. 09 40 PM"
http://www.livemint.com/Industry/kKy2EqLiS77swQ1dDdhHTP/District-cooperative-banks-not-allowed-to-provide-exchange-f.html,"Existing customers of district central cooperative banks can withdraw upto Rs24,000 per week till 24 November","District cooperative banks not allowed to exchange Rs500, Rs1000 notes: RBI","Mon, Nov 14 2016. 10 41 PM"
http://www.livemint.com/Industry/dZ6ywVBwrNXMy3i28av4lK/Ujjivan-becomes-fourth-entity-to-receive-small-finance-bank.html,Ujjivan plans to start operations in the first quarter of the next calendar year,Ujjivan becomes fourth entity to receive small finance bank licence,"Mon, Nov 14 2016. 07 54 PM"
http://www.livemint.com/Politics/TiVYYArwmH315XrCksvXqN/NCPINo-switching-fee-for-RuPay-PoS-transactions-till-31-Dec.html,"NPCI CEO A P Hota said the objective is to support banks in the activation of existing RuPay cards, issuance of new cards and to widen the acceptance points",NCPI: No switching fee for RuPay PoS transactions till 31 December,"Mon, Nov 14 2016. 08 21 PM"
http://www.livemint.com/Politics/GbxSAgkKMCp9c0iSLMM7XP/Centre-raises-limits-for-cash-withdrawals-currency-exchange.html,"Customers can now exchange Rs4,500 for old bank notes at banks, compared to  Rs4,000 and can withdraw from Rs2,500 from ATMs, from the earlier Rs2,000","Cash withdrawal limit for ATMs, currency exchange increased ","Mon, Nov 14 2016. 01 00 AM"
http://www.livemint.com/Industry/vSop4ycUK0u7nZBA0prYFM/Australia-should-scrap-large-denomination-bank-notes-like-In.html,"Removal of large denomination bank notes in Australia would help in reducing crime and welfare fraud, increase tax revenue an lead to a ‘spike’ in bank deposits",Australia should scrap large denomination bank notes like India: UBS ,"Mon, Nov 14 2016. 05 08 PM"
http://www.livemint.com/Industry/H2CC5aRfpCEwz6c1KfqXPJ/KG-basin-issue-RIL-serves-arbitration-notice-to-government.html,RIL servers notice after petroleum ministry asked it to pay $1.55 billion for allegedly producing gas from a KG basin reservoir connected to that of ONGC,KG basin issue: RIL serves arbitration notice to government,"Tue, Nov 15 2016. 12 54 AM"
http://www.livemint.com/Industry/gSaLDo2UKvIxxvBNJW2J1H/Gail-scraps-7billion-LNG-tender-after-bidder-disagreed-to.html,"Gail, which was forced by the oil ministry to add the ‘Make-in-India’ condition to its tender, will now hire the ships from the global spot or current market to transport LNG",Gail scraps $7-billion LNG tender after bidder disagreed to ‘Make-in-India’ terms,"Sun, Nov 13 2016. 04 39 PM"
http://www.livemint.com/Companies/gmA5d3FNaiTZwBA0jK8bRP/Reliance-Power-net-slips-6-to-Rs272-crore-in-September-quar.html,"Reliance Power’s total income has decreased to Rs2,562.25 crore in the September quarter, from Rs2,750.39 crore a year ago",Reliance Power net slips 6% to Rs272 crore in September quarter,"Fri, Nov 11 2016. 08 08 PM"
http://www.livemint.com/Politics/g01j1E2emM0roJqny9e7cL/Oil-minister-Dharmendra-Pradhan-probes-lapses-of-officials-d.html,"Actions of former officials at ONGC , Directorate General of Hydrocarbons relating to row between state-run firm, Reliance Industries on gas flow between connected reservoirs in K-G basin under scanner","Lapses of ONGC, DGH officials in UPA rule under probe: oil minister Dharmendra Pradhan ","Fri, Nov 11 2016. 12 12 AM"
http://www.livemint.com/Companies/ilJgmfiMgzGN3oarz8p6UP/Australia-approves-Adani-coal-mine-project.html,The Queensland government recognized that Adani Australia has already passed all scientific and legal examinations,Australia approves Adani coal mine project ,"Thu, Nov 10 2016. 01 39 PM"
http://www.livemint.com/Industry/gqs3cSQgmOsZT0NeSU9GeJ/Oil-tumbles-as-Donald-Trump-leads-US-election-in-potential-B.html,"The US vote counting set world markets on edge as Donald Trump won the key battlegrounds , leading Clinton in a series of other states ",Oil tumbles as Donald Trump leads US election in potential Brexit deja-vu,"Wed, Nov 09 2016. 11 54 AM"
http://www.livemint.com/Industry/yTubbPjgCW38D6ZgbTETyI/Solar-tariff-slumps-to-alltime-low-at-Rs4-a-unit.html,"The government has fixed solar power tariff at Rs4 per unit as the benchmark rate for all tenders in the states where solar tariff has been discovered at up to Rs4.50 per unit in various auctions, says SECI managing director Ashvini Kumar",Solar tariff slumps to all-time low at Rs4 a unit,"Tue, Nov 08 2016. 05 49 PM"
http://www.livemint.com/Industry/6dL5kbnR8Dch5CNNjSrv9M/China-scales-back-solar-wind-ambitions-as-renewables-cool.html,"Now, China aims for 110 gigawatts of solar power by 2020, a 27% reduction from an earlier target","China scales back solar, wind ambitions as renewables cool","Tue, Nov 08 2016. 04 24 PM"
